Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2023,"Harold Ramirez","TBR",133,0.09022556,0.15789474,0.57142857,0.31858407,0.37593985,0.45132743,0.82726728,0.13274336,0.34736842,20.160632849680685,3.955356919216417,0.3541839857746784,131.11420806080523,14387
2023,"Anthony Santander","BAL",148,0.09459459,0.19594595,0.48275862,0.3046875,0.37162162,0.546875,0.91849662,0.2421875,0.33333333,26.01312258696249,7.980183957573679,0.3832998324413689,149.0176049901363,14551
2023,"Harold Castro","COL",70,0.04285714,0.2,0.21428571,0.328125,0.34782609,0.390625,0.73845109,0.0625,0.40384615,8.61178894115473,0.08269634617353534,0.3197971858840058,84.57170650441867,14691
2023,"Manuel Margot","TBR",90,0.04444444,0.15555556,0.28571429,0.29268293,0.32222222,0.3902439,0.71246612,0.09756097,0.33802817,10.04463646105536,-0.9213397324918887,0.30604821576012503,97.75102433511366,14712
2023,"Kyle Farmer","MIN",96,0.09375,0.1875,0.5,0.34567901,0.42708333,0.54320988,0.97029321,0.19753087,0.40322581,19.3140094187996,7.616968145682534,0.41391191507379216,169.22829789038656,14813
2023,"Mike Yastrzemski","SFG",91,0.13186813,0.27472527,0.48,0.28571429,0.37777778,0.54545455,0.92323233,0.25974026,0.35416667,15.773892143891448,4.6860717704158965,0.38038005500004207,143.88644491190627,14854
2023,"Tony Kemp","OAK",89,0.06741573,0.13483146,0.5,0.19480519,0.24418605,0.23376623,0.47795228,0.03896104,0.22058824,3.1784487219777358,-7.66568329164121,0.21466423189917275,34.47444318050475,14894
2023,"Ryan McMahon","COL",153,0.12418301,0.2875817,0.43181818,0.21374046,0.30718954,0.41221374,0.71940328,0.19847328,0.26190476,17.001340510186516,-1.640819018843808,0.3054615803901723,74.96129766951675,15112
2023,"Mitch Garver","TEX",86,0.15116279,0.18604651,0.8125,0.30555556,0.41176471,0.56944444,0.98120915,0.26388888,0.33333333,17.345457699067516,6.866858225233478,0.4145185039156959,165.93886471626885,15161
2023,"Tim Anderson","CHW",88,0.10227273,0.22727273,0.45,0.28947368,0.36363636,0.35526316,0.71889952,0.06578948,0.37931034,10.853611960338064,0.13132412664742063,0.3201715919104489,101.96268826798747,15172
2023,"Adam Frazier","BAL",123,0.11382114,0.1300813,0.875,0.29411765,0.38333333,0.54901961,0.93235294,0.25490196,0.28395062,22.72223193963081,7.7353978084495685,0.39409968654314675,156.50304703249566,15223
2023,"Mike Tauchman","CHC",98,0.17346939,0.12244898,1.41666667,0.32467532,0.43298969,0.49350649,0.92649618,0.16883117,0.34848485,18.219372043226368,6.2786424102527,0.39551855499545735,151.24852819890242,15274
2023,"Garrett Cooper","2 Tms",111,0.0990991,0.27027027,0.36666667,0.32989691,0.3963964,0.6185567,1.0149531,0.28865979,0.40322581,23.21022105931761,9.685517087276004,0.4234405326413679,169.72731014568956,15279
2023,"Jeff McNeil","NYM",153,0.07843137,0.08496732,0.92307692,0.31782946,0.39735099,0.46511628,0.86246727,0.14728682,0.32758621,25.750552131679363,7.10839260264904,0.37431716839998763,140.62889313053927,15362
2023,"Kris Bryant","COL",75,0.06666667,0.22666667,0.29411765,0.27941176,0.34666667,0.41176471,0.75843138,0.13235295,0.34693878,10.092191308869895,0.9538778142471876,0.33368885358174644,93.88450504866675,15429
2023,"Hunter Renfroe","2 Tms",143,0.06993007,0.28671329,0.24390244,0.17054264,0.23076923,0.30232558,0.53309481,0.13178294,0.21590909,7.314858326594861,-10.108859403152435,0.23325543720405417,40.730442752852106,15464
2023,"J.P. Crawford","SEA",150,0.17333333,0.23333333,0.74285714,0.26271186,0.39864865,0.40677966,0.80542831,0.1440678,0.33333333,23.106906513111326,4.830279523865914,0.3571488808612434,132.8741682888191,15491
2023,"Amed Rosario","2 Tms",152,0.07894737,0.19736842,0.4,0.32116788,0.36842105,0.40145985,0.7698809,0.08029197,0.39449541,20.81666234593977,2.2963469968377455,0.3365656537444968,115.69222479684791,15518
2023,"Mike Ford","SEA",71,0.09859155,0.29577465,0.33333333,0.22033898,0.33802817,0.33898305,0.67701122,0.11864407,0.2972973,8.026555333340527,-0.6243814415689692,0.307785732645384,98.66028155331382,15585
2023,"Aaron Judge","NYY",83,0.22891566,0.26506024,0.86363636,0.26229508,0.42168675,0.50819672,0.92988347,0.24590164,0.31578947,13.600472843216776,3.4874059091676455,0.36896718960059316,138.84580216325432,15640
2023,"Dominic Smith","WSN",143,0.1048951,0.18181818,0.57692308,0.175,0.29370629,0.21666667,0.51037296,0.04166667,0.21052632,8.447159585062698,-8.976558144684597,0.24278971175072897,47.51088383995184,15653
2023,"Jose Abreu","HOU",180,0.1,0.16666667,0.6,0.2745098,0.35,0.55555556,0.90555556,0.28104576,0.26890756,30.281473108019906,8.349520720925408,0.3742282383934746,141.2836775617016,15676
2023,"Rowdy Tellez","MIL",105,0.13333333,0.16190476,0.82352941,0.24418605,0.33333333,0.44186047,0.7751938,0.19767442,0.24285714,13.118808970583693,0.32517007811190346,0.32210361263127,100.84053952098664,15679
2023,"Aledmys Diaz","OAK",87,0.06896552,0.14942529,0.46153846,0.18421053,0.24137931,0.26315789,0.5045372,0.07894736,0.20895522,2.9252250284728283,-7.675218625289512,0.21214811240925507,32.730506046175414,15937
2023,"Willy Adames","MIL",171,0.13450292,0.22807018,0.58974359,0.24637681,0.34911243,0.45652174,0.80563417,0.21014493,0.28282828,24.172907821508122,3.3375530537683504,0.3418760952495393,114.09576210117676,15986
2023,"Cody Bellinger","CHC",162,0.10493827,0.13580247,0.77272727,0.32307692,0.38271605,0.51538462,0.89810067,0.1923077,0.31578947,26.189854121256126,6.451096972871077,0.3663237709669197,131.67671377630265,15998
2023,"J.D. Davis","SFG",169,0.10059172,0.29585799,0.34,0.25874126,0.33727811,0.47552448,0.81280259,0.21678322,0.31111111,24.242691440497236,3.6510250326140676,0.34438765542747,119.75759489644257,16219
2023,"Trea Turner","PHI",162,0.09259259,0.27160494,0.34090909,0.24137931,0.31481481,0.37241379,0.6872286,0.13103448,0.32323232,16.90209219298541,-2.836664955399636,0.29729060977697375,83.90592699684795,16252
2023,"Michael Conforto","SFG",123,0.10569106,0.20325203,0.52,0.25714286,0.33333333,0.53333333,0.86666666,0.27619047,0.25,18.171463830767912,3.1846296995866705,0.34955034436298016,123.21859634343546,16376
2023,"Thairo Estrada","SFG",129,0.03100775,0.19379845,0.16,0.22689076,0.27131783,0.31932773,0.59064556,0.09243697,0.26595745,9.120525292198062,-6.597373918552996,0.25679421052336693,61.03605591798846,16426
2023,"Ryan O'Hearn","BAL",96,0.0625,0.14583333,0.42857143,0.34883721,0.37894737,0.51162791,0.89057528,0.1627907,0.375,15.8307778987246,4.133736625607533,0.37022284410333123,139.9538678904957,16442
