Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2023,"Trey Mancini","CHC",108,0.10185185,0.31481481,0.32352941,0.22340426,0.30555556,0.35106383,0.65661939,0.12765957,0.31666667,10.27796190645096,-2.881209525805738,0.2862519382316375,77.9975685824038,15149
2023,"Mitch Garver","TEX",84,0.22619048,0.14285714,1.58333333,0.34375,0.5,0.4375,0.9375,0.09375,0.42307692,17.303973059944884,7.06906194596745,0.4197061306022736,169.53443911327682,15161
2023,"Tim Anderson","CHW",130,0.03846154,0.20769231,0.18518519,0.304,0.33076923,0.384,0.71476923,0.08,0.3814433,15.239767428610188,-0.5999759620691719,0.3128175423695491,96.86555352002985,15172
2023,"Garrett Cooper","2 Tms",112,0.07142857,0.3125,0.22857143,0.32352941,0.375,0.52941176,0.90441176,0.20588235,0.44444444,19.8738368862293,6.227288734259389,0.3853234755141394,145.12518453662534,15279
2023,"Jeff McNeil","NYM",201,0.06965174,0.08457711,0.82352941,0.29378531,0.36868687,0.38418079,0.75286766,0.09039548,0.32075472,27.377404607172053,2.8867244415831994,0.33566771854053845,114.71879016675982,15362
2023,"Hunter Renfroe","2 Tms",140,0.06428571,0.24285714,0.26470588,0.24409449,0.3,0.38582677,0.68582677,0.14173228,0.2967033,14.695550529780812,-2.362634660181575,0.2980543877397265,85.02364468859945,15464
2023,"J.P. Crawford","SEA",193,0.13989637,0.21243523,0.65853659,0.26666667,0.37305699,0.38181818,0.75487517,0.11515151,0.33884298,26.736586070368475,3.220659344206038,0.3384678969111467,119.92626905472905,15491
2023,"Amed Rosario","2 Tms",193,0.05699482,0.13989637,0.40740741,0.28176796,0.32642487,0.44198895,0.76841382,0.16022099,0.31788079,25.530050743074916,2.0141240169124863,0.3309405066188753,111.55844862083904,15518
2023,"Dominic Smith","WSN",172,0.08139535,0.16860465,0.48275862,0.23417722,0.29651163,0.29113924,0.58765087,0.05696202,0.27559055,13.452077670465885,-7.505121277202191,0.26583458448565284,62.959875417333635,15653
2023,"Jose Abreu","HOU",179,0.08379888,0.20111732,0.41666667,0.2345679,0.29608939,0.44444444,0.74053383,0.20987654,0.25,21.136482550515243,-0.6736256566509532,0.313843346713634,99.43055596914374,15676
2023,"Aledmys Diaz","OAK",137,0.06569343,0.17518248,0.375,0.23387097,0.28467153,0.35483871,0.63951024,0.12096774,0.26732673,11.386945081183594,-5.305707568993885,0.27174265031461364,74.03582881514816,15937
2023,"Willy Adames","MIL",159,0.1509434,0.30188679,0.5,0.23134328,0.35220126,0.41044776,0.76264902,0.17910448,0.32926829,21.52307141641796,2.149846807817818,0.3346553565580634,109.25507009518314,15986
2023,"Cody Bellinger","CHC",183,0.07103825,0.15846995,0.44827586,0.3373494,0.38797814,0.59638554,0.98436368,0.25903614,0.35658915,36.85951744085393,14.562032513974525,0.4141894956755508,163.76529097847833,15998
2023,"Austin Slater","SFG",147,0.08843537,0.27210884,0.325,0.28787879,0.36054422,0.43939394,0.79993816,0.15151515,0.38636364,21.74002650498179,3.828932055521283,0.34973801317669095,123.34440714550429,16153
2023,"J.D. Davis","SFG",157,0.07643312,0.26751592,0.28571429,0.24647887,0.30573248,0.42253521,0.72826769,0.17605634,0.30208333,18.497554841112798,-0.6319814076307338,0.3135277678252785,99.069516071746,16219
2023,"Trea Turner","PHI",207,0.07729469,0.19806763,0.3902439,0.2287234,0.29468599,0.42553191,0.7202179,0.19680851,0.24460432,23.19535114145728,-2.0263941037013935,0.30658736810451603,90.13835634246524,16252
2023,"Michael Conforto","SFG",102,0.02941176,0.28431373,0.10344828,0.21875,0.26470588,0.33333333,0.59803921,0.11458333,0.28125,7.7873407544904,-4.640765598196481,0.2635910183775659,65.59255004578945,16376
